time,away,full_name,fumbles_lost,home,homeaway,player_id,position,receiving_rec,receiving_tar,receiving_tds,receiving_yds,rushing_att,rushing_tds,rushing_yds,team,week,year
722,SEA,Marshawn Lynch,0,DET,0,00-0025399,RB,1,3,0,1,12,60,105,SEA,8,2012
722,SD,Robert Turbin,0,CLE,1,00-0029273,RB,2,3,0,28,4,0,14,CLE,8,2012
722,NYG,Lance Dunbar,0,DAL,1,00-0029004,RB,0,0,0,0,0,0,0,DAL,8,2012
722,NYG,Darren McFadden,0,DAL,1,00-0026144,RB,4,6,0,23,29,0,114,DAL,8,2012
722,ATL,Darren Sproles,0,PHI,1,00-0023564,RB,7,9,60,56,4,0,-1,PHI,8,2012
722,NYG,Shane Vereen,0,DAL,0,00-0027994,RB,1,1,0,17,7,60,22,NYG,8,2012
722,SF,Chris Johnson,0,ARI,1,00-0026164,RB,2,3,0,18,21,0,99,ARI,8,2012
722,TB,Adrian Peterson,1,MIN,1,00-0025394,RB,1,1,0,4,15,60,123,MIN,8,2012
722,BAL,Jonathan Grimes,0,HOU,1,00-0029510,RB,1,1,0,4,1,0,5,HOU,8,2012
722,CAR,Matt Forte,0,CHI,1,00-0026184,RB,5,5,0,24,15,60,70,CHI,8,2012
722,NE,Isaiah Pead,0,STL,1,00-0029626,RB,0,0,0,0,3,0,32,STL,8,2012
722,SF,Reggie Bush,1,ARI,0,00-0024217,RB,1,1,0,6,14,0,59,SF,8,2012
722,NO,Mark Ingram,0,DEN,0,00-0027966,RB,0,0,0,0,3,0,7,NO,8,2012
722,JAC,Toby Gerhart,0,GB,0,00-0027888,RB,2,2,0,20,1,0,6,JAC,8,2012
722,SD,Danny Woodhead,0,CLE,0,00-0026019,RB,5,7,0,56,2,0,3,SD,8,2012
722,CAR,Jacquizz Rodgers,0,CHI,1,00-0028083,RB,5,5,0,20,8,0,60,CHI,8,2012
722,TEN,LeSean McCoy,0,BUF,1,00-0027029,RB,3,3,60,22,16,60,45,BUF,8,2012
722,TB,Doug Martin,0,MIN,0,00-0029613,RB,3,6,60,79,29,60,135,TB,8,2012
722,CAR,Jonathan Stewart,0,CHI,0,00-0026153,RB,4,6,0,38,17,0,42,CAR,8,2012
722,NE,LeGarrette Blount,0,STL,0,00-0027325,RB,0,0,0,0,8,0,16,NE,8,2012
722,IND,Dexter McCluster,0,TEN,1,00-0027651,RB,6,8,60,54,2,0,15,TEN,8,2012
722,MIA,Stevan Ridley,0,NYJ,1,00-0028011,RB,0,0,0,0,15,60,127,NYJ,8,2012
723,KC,Jamaal Charles,0,SD,0,00-0026213,RB,3,4,0,27,12,0,39,KC,9,2012
723,BAL,Shaun Draughn,0,CLE,1,00-0028202,RB,2,2,0,21,1,60,6,CLE,9,2012
723,PIT,DeAngelo Williams,0,NYG,0,00-0024242,RB,0,0,0,0,6,60,37,PIT,9,2012
723,KC,Donald Brown,0,SD,1,00-0027003,RB,1,1,0,7,0,0,0,SD,9,2012
723,DET,Joique Bell,0,JAC,0,00-0027218,RB,3,4,0,36,13,60,73,DET,9,2012
723,MIN,Fred Jackson,0,SEA,1,00-0024204,RB,5,7,0,14,6,0,21,SEA,9,2012
723,NE,Travaris Cadet,1,STL,0,00-0029205,RB,0,0,0,0,1,0,5,NE,9,2012
723,MIA,Chris Ivory,0,NYJ,1,00-0027531,RB,1,1,0,2,10,60,48,NYJ,9,2012
723,PHI,Ryan Mathews,0,NO,0,00-0027864,RB,2,2,0,5,13,0,67,PHI,9,2012
723,DEN,Ronnie Hillman,0,CIN,0,00-0029683,RB,1,1,0,5,1,0,4,DEN,9,2012
723,PIT,Rashad Jennings,0,NYG,1,00-0027155,RB,3,4,0,7,12,0,45,NYG,9,2012
723,MIA,Lamar Miller,0,IND,0,00-0029615,RB,0,0,0,0,1,0,7,MIA,9,2012
723,BAL,Justin Forsett,0,CLE,0,00-0026373,RB,0,0,0,0,6,0,7,BAL,9,2012
723,BUF,Chris Polk,0,HOU,1,00-0029438,RB,0,0,0,0,0,0,0,HOU,9,2012
723,ARI,James Starks,0,GB,1,00-0027791,RB,0,0,0,0,17,0,61,GB,9,2012
723,TB,Taiwan Jones,0,OAK,1,00-0028063,RB,1,1,0,4,1,0,2,OAK,9,2012
723,CAR,Alfred Morris,0,WAS,1,00-0029141,RB,0,1,0,0,13,0,76,WAS,9,2012
723,MIN,Marshawn Lynch,0,SEA,1,00-0025399,RB,2,2,0,26,26,60,124,SEA,9,2012
723,BAL,Robert Turbin,0,CLE,1,00-0029273,RB,1,1,0,9,5,0,21,CLE,9,2012
723,DAL,Lance Dunbar,0,ATL,0,00-0029004,RB,0,2,0,0,8,0,26,DAL,9,2012
723,DAL,Darren McFadden,0,ATL,0,00-0026144,RB,2,3,0,0,7,0,17,DAL,9,2012
723,ARI,Chris Johnson,2,GB,0,00-0026164,RB,4,6,0,4,16,60,141,ARI,9,2012
723,MIN,Adrian Peterson,0,SEA,0,00-0025394,RB,3,4,0,11,17,120,182,MIN,9,2012
723,CHI,Matt Forte,0,TEN,0,00-0026184,RB,2,2,0,45,12,60,103,CHI,9,2012
723,BUF,Jerome Felton,0,HOU,0,00-0026286,RB,0,1,0,0,0,0,0,BUF,9,2012
723,SF,Reggie Bush,0,ARI,0,00-0024217,RB,2,3,0,25,10,60,41,SF,9,2012
723,PHI,Mark Ingram,0,NO,1,00-0027966,RB,2,2,0,23,7,0,44,NO,9,2012
723,DET,Toby Gerhart,0,JAC,1,00-0027888,RB,1,2,0,3,1,0,14,JAC,9,2012
723,DET,Bernard Pierce,0,JAC,1,00-0029264,RB,0,0,0,0,7,60,26,JAC,9,2012
723,CHI,Jacquizz Rodgers,0,TEN,0,00-0028083,RB,4,5,0,53,3,0,0,CHI,9,2012
723,PHI,C.J. Spiller,0,NO,1,00-0027861,RB,5,5,0,63,6,0,39,NO,9,2012
723,BUF,LeSean McCoy,0,HOU,0,00-0027029,RB,2,3,0,14,19,0,119,BUF,9,2012
723,TB,Doug Martin,0,OAK,0,00-0029613,RB,4,5,0,21,25,240,251,TB,9,2012
723,CAR,Jonathan Stewart,0,WAS,0,00-0026153,RB,1,1,0,6,10,0,51,CAR,9,2012
723,NE,LeGarrette Blount,0,STL,0,00-0027325,RB,0,0,0,0,2,0,5,NE,9,2012
723,CHI,Dexter McCluster,1,TEN,1,00-0027651,RB,2,6,0,17,4,0,17,TEN,9,2012
723,BUF,Arian Foster,0,HOU,1,00-0026796,RB,0,1,0,0,24,60,111,HOU,9,2012
724,KC,Jamaal Charles,0,PIT,0,00-0026213,RB,0,0,0,0,23,60,100,KC,10,2012
724,KC,DeAngelo Williams,0,PIT,1,00-0024242,RB,1,1,0,17,6,0,6,PIT,10,2012
724,BAL,Shaun Draughn,0,CLE,1,00-0028202,RB,0,0,0,0,0,0,0,CLE,10,2012
724,SD,Donald Brown,0,TB,0,00-0027003,RB,0,1,0,0,14,0,42,SD,10,2012
724,DET,Joique Bell,0,MIN,0,00-0027218,RB,7,8,0,44,1,0,4,DET,10,2012
724,NYJ,Fred Jackson,1,SEA,1,00-0024204,RB,4,5,0,35,16,120,80,SEA,10,2012
724,BUF,Travaris Cadet,0,NE,1,00-0029205,RB,2,3,0,16,0,0,0,NE,10,2012
724,NYJ,Chris Ivory,0,SEA,0,00-0027531,RB,1,1,0,13,7,60,72,NYJ,10,2012
724,DAL,Ryan Mathews,0,PHI,1,00-0027864,RB,5,6,0,22,17,0,54,PHI,10,2012
724,DEN,Ronnie Hillman,0,CAR,0,00-0029683,RB,2,2,0,8,5,60,5,DEN,10,2012
724,NYJ,Bilal Powell,0,SEA,0,00-0028064,RB,1,1,0,4,1,0,7,NYJ,10,2012
724,NYG,Rashad Jennings,0,CIN,0,00-0027155,RB,0,1,0,0,11,0,27,NYG,10,2012
724,TEN,Lamar Miller,0,MIA,1,00-0029615,RB,2,3,0,13,3,0,12,MIA,10,2012
724,OAK,Justin Forsett,0,BAL,1,00-0026373,RB,0,0,0,0,4,0,27,BAL,10,2012
724,NYG,Cedric Peerman,0,CIN,1,00-0026932,RB,1,1,0,9,6,0,21,CIN,10,2012
724,OAK,Taiwan Jones,0,BAL,0,00-0028063,RB,1,1,0,7,2,0,6,OAK,10,2012
724,IND,Frank Gore,0,JAC,0,00-0023500,RB,3,4,0,18,21,60,97,IND,10,2012
724,NYJ,Marshawn Lynch,1,SEA,1,00-0025399,RB,1,1,0,27,27,60,124,SEA,10,2012
724,BAL,Robert Turbin,0,CLE,1,00-0029273,RB,0,0,0,0,7,0,17,CLE,10,2012
724,DAL,Lance Dunbar,0,PHI,0,00-0029004,RB,0,0,0,0,6,0,20,DAL,10,2012
724,NYG,Shane Vereen,0,CIN,0,00-0027994,RB,1,1,0,11,5,0,5,NYG,10,2012
724,ARI,Chris Johnson,0,GB,0,00-0026164,RB,1,2,0,8,23,60,126,ARI,10,2012
724,DET,Adrian Peterson,0,MIN,1,00-0025394,RB,3,4,0,5,27,60,171,MIN,10,2012
724,BUF,Jerome Felton,0,NE,0,00-0026286,RB,1,1,0,5,0,0,0,BUF,10,2012
724,HOU,Matt Forte,0,CHI,1,00-0026184,RB,2,5,0,-3,16,0,39,CHI,10,2012
724,STL,Isaiah Pead,1,SF,0,00-0029626,RB,1,1,0,9,0,0,0,STL,10,2012
724,STL,Reggie Bush,1,SF,1,00-0024217,RB,1,2,0,8,4,0,21,SF,10,2012
724,ATL,Mark Ingram,0,NO,1,00-0027966,RB,0,1,0,0,16,0,67,NO,10,2012
724,IND,Bernard Pierce,0,JAC,1,00-0029264,RB,0,0,0,0,10,0,23,JAC,10,2012
724,IND,Toby Gerhart,0,JAC,1,00-0027888,RB,2,2,0,15,0,0,0,JAC,10,2012
724,SD,Danny Woodhead,0,TB,0,00-0026019,RB,4,6,60,46,1,60,15,SD,10,2012
724,HOU,Jacquizz Rodgers,0,CHI,1,00-0028083,RB,4,4,0,33,3,0,29,CHI,10,2012
724,ATL,C.J. Spiller,0,NO,1,00-0027861,RB,4,4,0,61,9,0,70,NO,10,2012
724,BUF,LeSean McCoy,0,NE,0,00-0027029,RB,4,5,0,20,16,0,82,BUF,10,2012
724,SD,Doug Martin,0,TB,1,00-0029613,RB,3,3,0,51,19,0,68,TB,10,2012
724,DEN,Jonathan Stewart,0,CAR,1,00-0026153,RB,2,2,0,23,8,0,31,CAR,10,2012
724,BUF,LeGarrette Blount,0,NE,1,00-0027325,RB,0,0,0,0,1,0,3,NE,10,2012
724,TEN,Dexter McCluster,0,MIA,0,00-0027651,RB,2,5,0,18,0,0,0,TEN,10,2012
724,HOU,Arian Foster,0,CHI,0,00-0026796,RB,5,5,60,15,29,0,102,HOU,10,2012
724,NYJ,Stevan Ridley,0,SEA,0,00-0028011,RB,0,1,0,0,22,60,98,NYJ,10,2012
725,CIN,Jamaal Charles,0,KC,1,00-0026213,RB,4,6,0,31,17,0,87,KC,11,2012
725,BAL,DeAngelo Williams,0,PIT,1,00-0024242,RB,0,0,0,0,7,0,18,PIT,11,2012
725,CLE,Shaun Draughn,0,DAL,0,00-0028202,RB,2,3,0,1,2,0,10,CLE,11,2012
725,SD,Donald Brown,0,DEN,0,00-0027003,RB,2,2,0,6,4,0,17,SD,11,2012
725,GB,Joique Bell,0,DET,1,00-0027218,RB,1,1,0,5,1,0,4,DET,11,2012
725,IND,Travaris Cadet,0,NE,1,00-0029205,RB,2,3,0,25,0,0,0,NE,11,2012
725,NYJ,Chris Ivory,0,STL,0,00-0027531,RB,0,0,0,0,8,0,37,NYJ,11,2012
725,PHI,Ryan Mathews,0,WAS,0,00-0027864,RB,4,6,0,36,15,0,47,PHI,11,2012
725,SD,Ronnie Hillman,0,DEN,1,00-0029683,RB,2,2,0,16,11,0,22,DEN,11,2012
725,NYJ,Bilal Powell,0,STL,0,00-0028064,RB,2,2,0,18,11,120,42,NYJ,11,2012
725,NYG,Rashad Jennings,0,CIN,0,00-0027155,RB,0,1,0,0,3,0,-1,NYG,11,2012
725,BAL,Justin Forsett,0,PIT,0,00-0026373,RB,1,2,0,6,7,0,59,BAL,11,2012
725,GB,James Starks,0,DET,0,00-0027791,RB,1,1,0,6,25,0,74,GB,11,2012
725,CIN,Cedric Peerman,0,KC,0,00-0026932,RB,0,0,0,0,8,0,75,CIN,11,2012
725,NO,Taiwan Jones,0,OAK,1,00-0028063,RB,0,0,0,0,3,0,13,OAK,11,2012
725,IND,Frank Gore,0,NE,0,00-0023500,RB,0,0,0,0,17,0,78,IND,11,2012
725,PHI,Alfred Morris,0,WAS,1,00-0029141,RB,1,1,0,7,20,0,76,WAS,11,2012
725,CLE,Lance Dunbar,0,DAL,1,00-0029004,RB,2,3,0,6,5,0,10,DAL,11,2012
725,NYG,Shane Vereen,0,CIN,0,00-0027994,RB,1,3,0,11,11,60,40,NYG,11,2012
725,CHI,Matt Forte,0,SF,0,00-0026184,RB,3,4,0,4,21,0,63,CHI,11,2012
725,CHI,Reggie Bush,0,SF,1,00-0024217,RB,2,3,0,15,10,0,20,SF,11,2012
725,NO,Mark Ingram,0,OAK,0,00-0027966,RB,1,1,0,1,12,60,67,NO,11,2012
725,JAC,Bernard Pierce,0,HOU,0,00-0029264,RB,1,1,0,11,2,0,8,JAC,11,2012
725,MIA,Anthony Dixon,0,BUF,1,00-0027772,RB,0,0,0,0,3,0,6,BUF,11,2012
725,CHI,Jacquizz Rodgers,0,SF,0,00-0028083,RB,5,6,0,35,5,0,16,CHI,11,2012
725,NO,C.J. Spiller,0,OAK,0,00-0027861,RB,3,4,0,39,22,0,91,NO,11,2012
725,MIA,LeSean McCoy,1,BUF,1,00-0027029,RB,6,7,0,67,15,0,45,BUF,11,2012
725,TB,Doug Martin,1,CAR,0,00-0029613,RB,4,5,0,23,24,0,138,TB,11,2012
725,TB,Jonathan Stewart,0,CAR,1,00-0026153,RB,1,1,0,30,15,60,43,CAR,11,2012
725,TEN,Dexter McCluster,0,MIA,0,00-0027651,RB,3,3,0,37,0,0,0,TEN,11,2012
725,JAC,Arian Foster,1,HOU,1,00-0026796,RB,3,3,0,15,28,0,77,HOU,11,2012
725,NYJ,Stevan Ridley,0,STL,0,00-0028011,RB,0,0,0,0,13,60,28,NYJ,11,2012
726,DEN,Jamaal Charles,0,KC,1,00-0026213,RB,0,0,0,0,23,0,107,KC,12,2012
726,PIT,Shaun Draughn,0,CLE,1,00-0028202,RB,0,0,0,0,2,0,13,CLE,12,2012
726,PIT,DeAngelo Williams,0,CLE,0,00-0024242,RB,0,1,0,0,11,0,21,PIT,12,2012
726,BAL,Donald Brown,0,SD,1,00-0027003,RB,1,1,0,23,10,0,26,SD,12,2012
726,HOU,Joique Bell,0,DET,1,00-0027218,RB,0,2,0,0,5,60,47,DET,12,2012
726,SEA,Fred Jackson,0,MIA,0,00-0024204,RB,1,1,0,8,6,0,16,SEA,12,2012
726,NE,Travaris Cadet,0,NYJ,0,00-0029205,RB,0,0,0,0,0,0,0,NE,12,2012
726,NE,Chris Ivory,0,NYJ,1,00-0027531,RB,0,0,0,0,8,0,34,NYJ,12,2012
726,CAR,Ryan Mathews,0,PHI,1,00-0027864,RB,3,3,0,16,19,0,72,PHI,12,2012
726,DEN,Ronnie Hillman,0,KC,0,00-0029683,RB,0,0,0,0,3,0,9,DEN,12,2012
726,NE,Bilal Powell,0,NYJ,1,00-0028064,RB,2,3,0,13,12,60,40,NYJ,12,2012
726,GB,Rashad Jennings,0,NYG,1,00-0027155,RB,1,1,0,2,16,60,43,NYG,12,2012
726,BAL,Justin Forsett,0,SD,0,00-0026373,RB,0,1,0,0,6,120,168,BAL,12,2012
726,OAK,Cedric Peerman,0,CIN,1,00-0026932,RB,0,0,0,0,8,0,61,CIN,12,2012
726,GB,James Starks,0,NYG,0,00-0027791,RB,0,1,0,0,8,0,35,GB,12,2012
726,OAK,Taiwan Jones,0,CIN,0,00-0028063,RB,0,0,0,0,0,0,0,OAK,12,2012
726,BUF,Frank Gore,0,IND,1,00-0023500,RB,2,3,60,18,19,0,83,IND,12,2012
726,WAS,Alfred Morris,0,DAL,0,00-0029141,RB,0,0,0,0,24,60,113,WAS,12,2012
726,SEA,Marshawn Lynch,0,MIA,0,00-0025399,RB,2,3,0,1,19,0,46,SEA,12,2012
726,PIT,Robert Turbin,0,CLE,1,00-0029273,RB,3,3,0,47,2,0,9,CLE,12,2012
726,WAS,Lance Dunbar,0,DAL,1,00-0029004,RB,3,6,0,21,1,0,8,DAL,12,2012
726,CAR,Darren Sproles,0,PHI,1,00-0023564,RB,7,9,0,65,0,0,0,PHI,12,2012
726,GB,Shane Vereen,0,NYG,1,00-0027994,RB,2,2,60,91,10,0,42,NYG,12,2012
726,STL,Chris Johnson,0,ARI,1,00-0026164,RB,2,3,0,29,21,0,80,ARI,12,2012
726,MIN,Adrian Peterson,1,CHI,0,00-0025394,RB,6,7,0,30,18,0,108,MIN,12,2012
726,MIN,Matt Forte,1,CHI,1,00-0026184,RB,2,2,0,4,14,0,42,CHI,12,2012
726,SF,Reggie Bush,0,NO,0,00-0024217,RB,1,3,0,-5,14,60,87,SF,12,2012
726,SF,Mark Ingram,0,NO,1,00-0027966,RB,0,1,0,0,10,0,27,NO,12,2012
726,MIN,Matt Asiata,0,CHI,0,00-0028198,RB,0,0,0,0,0,0,0,MIN,12,2012
726,TEN,Bernard Pierce,0,JAC,1,00-0029264,RB,0,0,0,0,9,0,34,JAC,12,2012
726,BAL,Danny Woodhead,0,SD,1,00-0026019,RB,1,1,0,11,2,0,8,SD,12,2012
726,BUF,Anthony Dixon,0,IND,0,00-0027772,RB,0,0,0,0,1,0,5,BUF,12,2012
726,MIN,Jacquizz Rodgers,0,CHI,1,00-0028083,RB,2,2,0,30,10,60,49,CHI,12,2012
726,SF,C.J. Spiller,0,NO,1,00-0027861,RB,1,3,0,-4,14,0,107,NO,12,2012
726,ATL,Doug Martin,0,TB,1,00-0029613,RB,2,2,0,13,21,120,50,TB,12,2012
726,CAR,Jonathan Stewart,0,PHI,0,00-0026153,RB,2,3,0,9,8,0,27,CAR,12,2012
726,NE,Dion Lewis,0,NYJ,0,00-0028087,RB,0,0,0,0,5,0,24,NE,12,2012
726,TEN,Dexter McCluster,0,JAC,0,00-0027651,RB,4,4,0,21,2,0,23,TEN,12,2012
726,HOU,Arian Foster,0,DET,0,00-0026796,RB,5,5,0,15,20,120,102,HOU,12,2012
726,NE,Stevan Ridley,0,NYJ,1,00-0028011,RB,0,0,0,0,21,60,97,NYJ,12,2012
727,CAR,Jamaal Charles,0,KC,1,00-0026213,RB,4,4,0,11,27,0,127,KC,13,2012
727,CLE,Shaun Draughn,0,OAK,0,00-0028202,RB,0,0,0,0,0,0,0,CLE,13,2012
727,PIT,DeAngelo Williams,0,BAL,0,00-0024242,RB,1,1,0,1,12,0,67,PIT,13,2012
727,CIN,Donald Brown,0,SD,1,00-0027003,RB,2,2,0,10,6,0,13,SD,13,2012
727,IND,Joique Bell,0,DET,1,00-0027218,RB,3,3,0,21,7,0,81,DET,13,2012
727,NE,Travaris Cadet,0,MIA,0,00-0029205,RB,0,0,0,0,0,0,0,NE,13,2012
727,SEA,Fred Jackson,0,CHI,0,00-0024204,RB,2,3,0,10,25,0,109,SEA,13,2012
727,ARI,Chris Ivory,0,NYJ,1,00-0027531,RB,0,1,0,0,3,0,4,NYJ,13,2012
727,PHI,Ryan Mathews,0,DAL,0,00-0027864,RB,3,7,0,25,9,0,26,PHI,13,2012
727,PHI,DeMarco Murray,0,DAL,0,00-0028009,RB,4,4,0,19,23,60,83,PHI,13,2012
727,TB,Ronnie Hillman,0,DEN,1,00-0029683,RB,0,0,0,0,5,0,29,DEN,13,2012
727,ARI,Bilal Powell,0,NYJ,1,00-0028064,RB,0,1,0,0,12,0,58,NYJ,13,2012
727,NYG,Rashad Jennings,0,WAS,0,00-0027155,RB,0,0,0,0,8,0,20,NYG,13,2012
727,PIT,Justin Forsett,0,BAL,1,00-0026373,RB,0,0,0,0,14,0,64,BAL,13,2012
727,CIN,Cedric Peerman,0,SD,0,00-0026932,RB,0,0,0,0,2,0,4,CIN,13,2012
727,MIN,James Starks,0,GB,1,00-0027791,RB,2,2,0,16,15,60,66,GB,13,2012
727,IND,Frank Gore,0,DET,0,00-0023500,RB,0,1,0,0,23,60,58,IND,13,2012
727,NYG,Alfred Morris,1,WAS,1,00-0029141,RB,0,0,0,0,22,0,124,WAS,13,2012
727,SEA,Marshawn Lynch,1,CHI,0,00-0025399,RB,2,3,0,11,19,60,87,SEA,13,2012
727,CLE,Robert Turbin,0,OAK,0,00-0029273,RB,0,0,0,0,1,0,6,CLE,13,2012
727,PHI,Darren Sproles,0,DAL,0,00-0023564,RB,5,9,0,47,0,0,0,PHI,13,2012
727,NYG,Shane Vereen,0,WAS,0,00-0027994,RB,0,1,0,0,3,0,14,NYG,13,2012
727,ARI,Chris Johnson,1,NYJ,0,00-0026164,RB,4,5,0,20,13,0,51,ARI,13,2012
727,MIN,Adrian Peterson,0,GB,0,00-0025394,RB,1,2,0,10,21,60,210,MIN,13,2012
727,SEA,Matt Forte,0,CHI,1,00-0026184,RB,3,3,60,30,21,0,66,CHI,13,2012
727,JAC,Jerome Felton,0,BUF,1,00-0026286,RB,1,1,0,13,0,0,0,BUF,13,2012
727,SF,Isaiah Pead,0,STL,1,00-0029626,RB,0,1,0,0,0,0,0,STL,13,2012
727,SF,Reggie Bush,0,STL,0,00-0024217,RB,0,1,0,0,15,0,64,SF,13,2012
727,NO,Mark Ingram,0,ATL,0,00-0027966,RB,1,1,0,-1,6,60,13,NO,13,2012
727,JAC,Toby Gerhart,0,BUF,0,00-0027888,RB,1,1,0,7,1,0,2,JAC,13,2012
727,JAC,Bernard Pierce,0,BUF,0,00-0029264,RB,1,1,0,5,8,0,34,JAC,13,2012
727,CIN,Danny Woodhead,0,SD,1,00-0026019,RB,2,3,0,15,6,0,24,SD,13,2012
727,SEA,Jacquizz Rodgers,0,CHI,1,00-0028083,RB,2,2,0,-4,8,0,43,CHI,13,2012
727,NO,C.J. Spiller,0,ATL,0,00-0027861,RB,1,1,0,7,14,60,77,NO,13,2012
727,TB,Doug Martin,0,DEN,0,00-0029613,RB,3,4,0,42,18,0,56,TB,13,2012
727,NE,Dion Lewis,0,MIA,0,00-0028087,RB,0,0,0,0,2,0,14,NE,13,2012
727,HOU,Dexter McCluster,0,TEN,1,00-0027651,RB,2,2,0,16,1,0,0,TEN,13,2012
727,HOU,Arian Foster,0,TEN,0,00-0026796,RB,5,5,0,15,14,60,38,HOU,13,2012
727,ARI,Stevan Ridley,0,NYJ,1,00-0028011,RB,0,0,0,0,19,60,71,NYJ,13,2012
728,KC,Jamaal Charles,0,CLE,0,00-0026213,RB,1,2,0,0,18,60,165,KC,14,2012
728,SD,DeAngelo Williams,0,PIT,1,00-0024242,RB,2,3,60,56,17,0,56,PIT,14,2012
728,KC,Shaun Draughn,0,CLE,1,00-0028202,RB,1,2,0,8,1,0,0,CLE,14,2012
728,DET,Joique Bell,0,GB,0,00-0027218,RB,5,7,0,47,12,0,49,DET,14,2012
728,ARI,Fred Jackson,1,SEA,1,00-0024204,RB,5,5,0,16,9,0,14,SEA,14,2012
728,HOU,Travaris Cadet,0,NE,1,00-0029205,RB,0,0,0,0,0,0,0,NE,14,2012
728,SD,Jordan Todman,0,PIT,1,00-0028121,RB,1,1,0,0,3,0,8,PIT,14,2012
728,PHI,Ryan Mathews,0,TB,0,00-0027864,RB,0,1,0,0,25,0,65,PHI,14,2012
728,PHI,DeMarco Murray,0,TB,0,00-0028009,RB,4,6,0,22,21,60,53,PHI,14,2012
728,DEN,Ronnie Hillman,0,OAK,0,00-0029683,RB,0,1,0,0,4,0,24,DEN,14,2012
728,NYJ,Bilal Powell,0,JAC,0,00-0028064,RB,0,0,0,0,19,60,78,NYJ,14,2012
728,MIA,Lamar Miller,0,SF,0,00-0029615,RB,1,1,0,8,3,0,1,MIA,14,2012
728,BAL,Justin Forsett,0,WAS,0,00-0026373,RB,1,1,0,14,3,0,7,BAL,14,2012
728,DEN,Taiwan Jones,0,OAK,1,00-0028063,RB,0,0,0,0,0,0,0,OAK,14,2012
728,TEN,Frank Gore,0,IND,1,00-0023500,RB,2,2,0,22,12,60,63,IND,14,2012
728,BAL,Alfred Morris,1,WAS,1,00-0029141,RB,0,1,0,0,23,60,122,WAS,14,2012
728,ARI,Marshawn Lynch,0,SEA,1,00-0025399,RB,0,1,0,0,11,180,128,SEA,14,2012
728,KC,Robert Turbin,0,CLE,1,00-0029273,RB,0,1,0,0,20,0,108,CLE,14,2012
728,DAL,Lance Dunbar,0,CIN,0,00-0029004,RB,1,1,0,6,0,0,0,DAL,14,2012
728,DAL,Darren McFadden,0,CIN,0,00-0026144,RB,2,4,60,12,11,0,52,DAL,14,2012
728,PHI,Darren Sproles,0,TB,0,00-0023564,RB,4,7,60,28,5,60,56,PHI,14,2012
728,NO,Shane Vereen,0,NYG,1,00-0027994,RB,0,1,0,0,8,0,40,NYG,14,2012
728,ARI,Chris Johnson,0,SEA,0,00-0026164,RB,3,4,0,15,19,0,44,ARI,14,2012
728,CHI,Adrian Peterson,0,MIN,1,00-0025394,RB,2,2,0,16,31,120,154,MIN,14,2012
728,CHI,Matt Forte,0,MIN,0,00-0026184,RB,6,7,0,34,13,0,85,CHI,14,2012
728,MIA,Reggie Bush,0,SF,1,00-0024217,RB,5,7,0,38,14,0,65,SF,14,2012
728,NO,Mark Ingram,0,NYG,0,00-0027966,RB,0,0,0,0,13,0,68,NO,14,2012
728,NYJ,Bernard Pierce,0,JAC,1,00-0029264,RB,2,2,0,11,8,0,53,JAC,14,2012
728,NYJ,Toby Gerhart,0,JAC,1,00-0027888,RB,1,1,0,-1,3,0,17,JAC,14,2012
728,STL,Anthony Dixon,0,BUF,1,00-0027772,RB,0,0,0,0,2,60,9,BUF,14,2012
728,SD,Danny Woodhead,0,PIT,0,00-0026019,RB,2,3,0,34,1,0,4,SD,14,2012
728,HOU,Brandon Bolden,0,NE,1,00-0029239,RB,0,0,0,0,2,0,11,NE,14,2012
728,CHI,Jacquizz Rodgers,0,MIN,0,00-0028083,RB,6,7,0,43,4,0,21,CHI,14,2012
728,NO,C.J. Spiller,0,NYG,0,00-0027861,RB,1,1,0,15,7,0,37,NO,14,2012
728,PHI,Doug Martin,0,TB,1,00-0029613,RB,3,5,0,4,28,60,128,TB,14,2012
728,HOU,LeGarrette Blount,0,NE,1,00-0027325,RB,0,0,0,0,1,0,2,NE,14,2012
728,HOU,Dion Lewis,0,NE,1,00-0028087,RB,1,1,0,28,1,0,-4,NE,14,2012
728,TEN,Dexter McCluster,0,IND,0,00-0027651,RB,1,2,0,8,1,0,0,TEN,14,2012
728,HOU,Arian Foster,0,NE,0,00-0026796,RB,4,6,0,39,15,60,46,HOU,14,2012
728,NYJ,Stevan Ridley,0,JAC,0,00-0028011,RB,0,0,0,0,18,60,72,NYJ,14,2012
729,KC,Jamaal Charles,0,OAK,0,00-0026213,RB,3,4,0,18,9,0,10,KC,15,2012
729,PIT,DeAngelo Williams,1,DAL,0,00-0024242,RB,2,2,60,51,22,0,93,PIT,15,2012
729,WAS,Shaun Draughn,0,CLE,1,00-0028202,RB,3,3,0,11,0,0,0,CLE,15,2012
729,DET,Joique Bell,0,ARI,0,00-0027218,RB,2,4,0,13,7,0,24,DET,15,2012
729,SF,Travaris Cadet,0,NE,1,00-0029205,RB,1,2,0,3,0,0,0,NE,15,2012
729,CIN,Ryan Mathews,0,PHI,1,00-0027864,RB,3,4,0,8,4,0,22,PHI,15,2012
729,CIN,DeMarco Murray,1,PHI,1,00-0028009,RB,4,4,0,31,14,60,81,PHI,15,2012
729,DEN,Ronnie Hillman,0,BAL,0,00-0029683,RB,0,0,0,0,14,0,29,DEN,15,2012
