,name,pts,source,week,year
1162,Ameer Abdullah,3.90,NFL,6,2015
1163,Thomas Rawls,3.90,NFL,6,2015
1164,Theo Riddick,3.80,NFL,6,2015
1165,Jeremy Langford,3.70,NFL,6,2015
1166,Chris Polk,3.70,NFL,6,2015
1167,Javorius Allen,3.00,NFL,6,2015
1168,Dri Archer,-,NFL,6,2015
1169,Alfred Blue,3.00,NFL,6,2015
1170,Andre Williams,2.90,NFL,6,2015
1171,Jonas Gray,2.80,NFL,6,2015
1172,DeAngelo Williams,2.80,NFL,6,2015
1173,Toby Gerhart,2.70,NFL,6,2015
1174,Matt Asiata,2.60,NFL,6,2015
1175,Mike Tolbert,2.60,NFL,6,2015
1176,Dan Herron,2.40,NFL,6,2015
1177,Ka'Deem Carey,2.30,NFL,6,2015
1178,Jerick McKinnon,2.30,NFL,6,2015
1179,Brandon Bolden,2.20,NFL,6,2015
1180,Branden Oliver,0.00,NFL,6,2015
1181,James White,2.00,NFL,6,2015
1182,Reggie Bush,0.00,NFL,6,2015
1183,Josh Robinson,1.90,NFL,6,2015
1184,James Starks,1.90,NFL,6,2015
1185,Chris Thompson,1.90,NFL,6,2015
1186,Terron Ward,1.90,NFL,6,2015
1187,Fred Jackson,1.70,NFL,6,2015
1188,Tevin Coleman,1.60,NFL,6,2015
1189,Cameron Artis-Payne,1.50,NFL,6,2015
1190,Stepfan Taylor,1.50,NFL,6,2015
1191,Damien Williams,1.50,NFL,6,2015
1192,Khiry Robinson,0.00,NFL,6,2015
1193,Terrance West,1.00,NFL,6,2015
1194,Zac Stacy,0.70,NFL,6,2015
1195,Robert Turbin,-,NFL,6,2015
1196,Jonathan Grimes,0.60,NFL,6,2015
1197,Juwan Thompson,0.60,NFL,6,2015
1198,Anthony Dixon,0.50,NFL,6,2015
1199,Jarryd Hayne,0.50,NFL,6,2015
1200,John Kuhn,0.40,NFL,6,2015
1201,Ahmad Bradshaw,0.00,NFL,6,2015
1202,Donald Brown,0.00,NFL,6,2015
1203,Rex Burkhead,0.00,NFL,6,2015
1204,Danny Woodhead,21.40,NFL,7,2015
1205,Le'Veon Bell,0.00,NFL,7,2015
1206,Devonta Freeman,19.20,NFL,7,2015
1207,Adrian Peterson,15.70,NFL,7,2015
1208,Justin Forsett,15.50,NFL,7,2015
1209,Dion Lewis,0.00,NFL,7,2015
1210,Chris Ivory,14.70,NFL,7,2015
1211,LeSean McCoy,14.70,NFL,7,2015
1212,T.J. Yeldon,14.00,NFL,7,2015
1213,DeMarco Murray,13.90,NFL,7,2015
1214,Marshawn Lynch,13.80,NFL,7,2015
1215,Frank Gore,13.20,NFL,7,2015
1216,Todd Gurley,12.80,NFL,7,2015
1217,Doug Martin,12.60,NFL,7,2015
1218,Joseph Randle,-,NFL,7,2015
1219,Latavius Murray,12.40,NFL,7,2015
1220,Isaiah Crowell,11.80,NFL,7,2015
1221,C.J. Spiller,11.40,NFL,7,2015
1222,Antonio Andrews,11.30,NFL,7,2015
1223,Carlos Hyde,11.10,NFL,7,2015
1224,Mark Ingram,11.00,NFL,7,2015
1225,Shane Vereen,11.00,NFL,7,2015
1226,LeGarrette Blount,10.80,NFL,7,2015
1227,Rashad Jennings,9.80,NFL,7,2015
1228,Matt Jones,7.90,NFL,7,2015
1229,Ryan Mathews,7.60,NFL,7,2015
1230,Darren Sproles,7.20,NFL,7,2015
1231,Chris Johnson,6.90,NFL,7,2015
1232,Chris Thompson,6.90,NFL,7,2015
1233,Lamar Miller,6.40,NFL,7,2015
1234,Duke Johnson,6.30,NFL,7,2015
1235,Dexter McCluster,6.10,NFL,7,2015
1236,Jonathan Stewart,6.10,NFL,7,2015
1237,Tre Mason,5.80,NFL,7,2015
1238,Charles Sims,5.60,NFL,7,2015
1239,Charcandrick West,5.60,NFL,7,2015
1240,David Johnson,5.20,NFL,7,2015
1241,De'Anthony Thomas,5.10,NFL,7,2015
1242,Bishop Sankey,0.00,NFL,7,2015
1243,Bilal Powell,4.60,NFL,7,2015
1244,Denard Robinson,4.50,NFL,7,2015
1245,Fozzy Whittaker,4.50,NFL,7,2015
1246,Branden Oliver,0.00,NFL,7,2015
1247,Andre Ellington,4.30,NFL,7,2015
1248,Joique Bell,4.10,NFL,7,2015
1249,Zac Stacy,4.10,NFL,7,2015
1250,Ameer Abdullah,4.00,NFL,7,2015
1251,Christine Michael,-,NFL,7,2015
1252,Knile Davis,3.80,NFL,7,2015
1253,Melvin Gordon,3.80,NFL,7,2015
1254,Thomas Rawls,3.80,NFL,7,2015
1255,Theo Riddick,3.80,NFL,7,2015
1256,Roy Helu,3.70,NFL,7,2015
1257,Alfred Morris,3.50,NFL,7,2015
1258,Bobby Rainey,3.30,NFL,7,2015
1259,Benny Cunningham,3.20,NFL,7,2015
1260,Dri Archer,-,NFL,7,2015
1261,Alfred Blue,3.10,NFL,7,2015
1262,Javorius Allen,3.00,NFL,7,2015
1263,Mike Tolbert,2.80,NFL,7,2015
1264,Robert Turbin,2.80,NFL,7,2015
1265,Andre Williams,2.80,NFL,7,2015
1266,DeAngelo Williams,2.80,NFL,7,2015
1267,Toby Gerhart,2.60,NFL,7,2015
1268,Jonas Gray,2.60,NFL,7,2015
1269,Matt Asiata,2.40,NFL,7,2015
1270,Dan Herron,2.40,NFL,7,2015
1271,Darren McFadden,2.30,NFL,7,2015
1272,Brandon Bolden,2.10,NFL,7,2015
1273,Jerick McKinnon,2.10,NFL,7,2015
1274,Josh Robinson,2.10,NFL,7,2015
1275,Terron Ward,1.90,NFL,7,2015
1276,James White,1.90,NFL,7,2015
1277,Reggie Bush,0.00,NFL,7,2015
1278,Tevin Coleman,1.70,NFL,7,2015
1279,Fred Jackson,1.70,NFL,7,2015
1280,Cameron Artis-Payne,1.60,NFL,7,2015
1281,Damien Williams,1.40,NFL,7,2015
1282,Chris Polk,1.30,NFL,7,2015
1283,Karlos Williams,1.30,NFL,7,2015
1284,Khiry Robinson,0.00,NFL,7,2015
1285,Terrance West,1.10,NFL,7,2015
1286,Marcel Reece,1.00,NFL,7,2015
1287,Stepfan Taylor,0.80,NFL,7,2015
1288,Anthony Dixon,0.50,NFL,7,2015
1289,Jonathan Grimes,0.50,NFL,7,2015
1290,Bernard Pierce,0.00,NFL,7,2015
1291,Joe Banyard,0.00,NFL,7,2015
1292,Ahmad Bradshaw,0.00,NFL,7,2015
1293,Donald Brown,0.00,NFL,7,2015
1294,Le'Veon Bell,0.00,NFL,8,2015
1295,Matt Forte,19.40,NFL,8,2015
1296,Devonta Freeman,18.70,NFL,8,2015
1297,Adrian Peterson,16.60,NFL,8,2015
1298,Todd Gurley,16.10,NFL,8,2015
1299,Justin Forsett,15.70,NFL,8,2015
1300,Danny Woodhead,15.10,NFL,8,2015
1301,Chris Ivory,15.00,NFL,8,2015
1302,Eddie Lacy,14.90,NFL,8,2015
1303,Giovani Bernard,14.00,NFL,8,2015
1304,Dion Lewis,0.00,NFL,8,2015
1305,Marshawn Lynch,13.60,NFL,8,2015
1306,Ronnie Hillman,13.40,NFL,8,2015
1307,Darren McFadden,12.90,NFL,8,2015
1308,Doug Martin,12.70,NFL,8,2015
1309,Mark Ingram,12.00,NFL,8,2015
1310,Latavius Murray,12.00,NFL,8,2015
1311,C.J. Spiller,11.40,NFL,8,2015
1312,Frank Gore,11.30,NFL,8,2015
1313,Shane Vereen,11.30,NFL,8,2015
1314,LeGarrette Blount,11.10,NFL,8,2015
1315,Khiry Robinson,0.00,NFL,8,2015
1316,Jeremy Hill,10.30,NFL,8,2015
1317,Jonathan Stewart,7.80,NFL,8,2015
1318,James Starks,6.60,NFL,8,2015
1319,Charcandrick West,6.60,NFL,8,2015
1320,Lamar Miller,6.30,NFL,8,2015
1321,Duke Johnson,6.20,NFL,8,2015
1322,Dexter McCluster,6.00,NFL,8,2015
1323,Andre Ellington,5.80,NFL,8,2015
1324,Isaiah Crowell,5.70,NFL,8,2015
1325,Chris Johnson,5.70,NFL,8,2015
1326,Charles Sims,5.70,NFL,8,2015
1327,David Johnson,5.60,NFL,8,2015
1328,Alfred Blue,5.30,NFL,8,2015
1329,Antonio Andrews,5.10,NFL,8,2015
1330,De'Anthony Thomas,4.90,NFL,8,2015
1331,Fozzy Whittaker,4.50,NFL,8,2015
1332,Joique Bell,4.20,NFL,8,2015
1333,Branden Oliver,0.00,NFL,8,2015
1334,Zac Stacy,4.20,NFL,8,2015
1335,C.J. Anderson,4.10,NFL,8,2015
1336,Ameer Abdullah,4.00,NFL,8,2015
1337,Jeremy Langford,3.90,NFL,8,2015
1338,Thomas Rawls,3.80,NFL,8,2015
1339,Theo Riddick,3.80,NFL,8,2015
1340,James White,3.80,NFL,8,2015
1341,Melvin Gordon,3.60,NFL,8,2015
1342,Roy Helu,3.60,NFL,8,2015
1343,Christine Michael,-,NFL,8,2015
1344,Tre Mason,3.40,NFL,8,2015
1345,Bobby Rainey,3.40,NFL,8,2015
1346,Benny Cunningham,3.20,NFL,8,2015
1347,Javorius Allen,3.10,NFL,8,2015
1348,Dri Archer,-,NFL,8,2015
1349,Rashad Jennings,3.10,NFL,8,2015
1350,Andre Williams,3.00,NFL,8,2015
1351,Mike Tolbert,2.80,NFL,8,2015
1352,Robert Turbin,2.80,NFL,8,2015
1353,DeAngelo Williams,2.80,NFL,8,2015
1354,Knile Davis,2.70,NFL,8,2015
1355,Matt Asiata,2.60,NFL,8,2015
1356,Jonas Gray,2.50,NFL,8,2015
1357,Ka'Deem Carey,2.40,NFL,8,2015
1358,Jerick McKinnon,2.30,NFL,8,2015
1359,Brandon Bolden,2.20,NFL,8,2015
1360,Reggie Bush,0.00,NFL,8,2015
1361,Tevin Coleman,2.00,NFL,8,2015
1362,Josh Robinson,1.90,NFL,8,2015
1363,Terron Ward,1.90,NFL,8,2015
1364,Orleans Darkwa,1.70,NFL,8,2015
1365,Fred Jackson,1.70,NFL,8,2015
1366,Cameron Artis-Payne,1.60,NFL,8,2015
1367,Stepfan Taylor,1.60,NFL,8,2015
1368,Bishop Sankey,0.00,NFL,8,2015
1369,Damien Williams,1.40,NFL,8,2015
1370,Chris Polk,1.30,NFL,8,2015
1371,Marcel Reece,1.00,NFL,8,2015
1372,Terrance West,1.00,NFL,8,2015
1373,Jonathan Grimes,0.60,NFL,8,2015
1374,Juwan Thompson,0.60,NFL,8,2015
1375,John Kuhn,0.30,NFL,8,2015
1376,Ahmad Bradshaw,0.00,NFL,8,2015
1377,Bryce Brown,0.00,NFL,8,2015
1378,Donald Brown,0.00,NFL,8,2015
1379,Rex Burkhead,0.00,NFL,8,2015
1380,Taiwan Jones,0.00,NFL,8,2015
1381,Devonta Freeman,18.50,NFL,9,2015
1382,Eddie Lacy,18.00,NFL,9,2015
1383,Adrian Peterson,16.70,NFL,9,2015
1384,Todd Gurley,16.10,NFL,9,2015
1385,Danny Woodhead,15.30,NFL,9,2015
1386,Chris Ivory,14.90,NFL,9,2015
1387,Giovani Bernard,14.20,NFL,9,2015
1388,T.J. Yeldon,13.90,NFL,9,2015
1389,Jeremy Langford,13.80,NFL,9,2015
1390,Dion Lewis,0.00,NFL,9,2015
1391,DeMarco Murray,13.60,NFL,9,2015
1392,Ronnie Hillman,13.50,NFL,9,2015
1393,Darren McFadden,13.40,NFL,9,2015
1394,LeSean McCoy,13.30,NFL,9,2015
1395,C.J. Spiller,13.10,NFL,9,2015
1396,Doug Martin,12.70,NFL,9,2015
1397,Lamar Miller,12.30,NFL,9,2015
1398,Latavius Murray,12.30,NFL,9,2015
1399,Mark Ingram,12.20,NFL,9,2015
1400,Duke Johnson,12.20,NFL,9,2015
1401,Jeremy Hill,11.40,NFL,9,2015
1402,Antonio Andrews,11.30,NFL,9,2015
1403,Shane Vereen,11.20,NFL,9,2015
1404,LeGarrette Blount,11.10,NFL,9,2015
1405,Frank Gore,11.00,NFL,9,2015
1406,Matt Jones,9.20,NFL,9,2015
1407,Jonathan Stewart,7.60,NFL,9,2015
1408,Ryan Mathews,7.40,NFL,9,2015
1409,Darren Sproles,7.10,NFL,9,2015
1410,DeAngelo Williams,6.60,NFL,9,2015
1411,Dexter McCluster,6.30,NFL,9,2015
1412,Isaiah Crowell,5.80,NFL,9,2015
1413,Charles Sims,5.60,NFL,9,2015
1414,Alfred Morris,4.70,NFL,9,2015
1415,Bilal Powell,4.70,NFL,9,2015
1416,Fozzy Whittaker,4.50,NFL,9,2015
1417,Denard Robinson,4.40,NFL,9,2015
1418,C.J. Anderson,4.10,NFL,9,2015
1419,Zac Stacy,4.10,NFL,9,2015
1420,James White,4.00,NFL,9,2015
1421,Christine Michael,-,NFL,9,2015
1422,Melvin Gordon,3.70,NFL,9,2015
1423,Roy Helu,3.70,NFL,9,2015
1424,Stevan Ridley,3.50,NFL,9,2015
1425,Tre Mason,3.40,NFL,9,2015
1426,Bobby Rainey,3.40,NFL,9,2015
1427,Benny Cunningham,3.20,NFL,9,2015
1428,Rashad Jennings,3.00,NFL,9,2015
1429,Andre Williams,2.90,NFL,9,2015
1430,Robert Turbin,2.80,NFL,9,2015
1431,Mike Tolbert,2.70,NFL,9,2015
1432,Toby Gerhart,2.60,NFL,9,2015
1433,Matt Asiata,2.50,NFL,9,2015
1434,Jonas Gray,2.50,NFL,9,2015
1435,Ka'Deem Carey,2.40,NFL,9,2015
1436,Dan Herron,2.40,NFL,9,2015
1437,Brandon Bolden,2.30,NFL,9,2015
1438,Jerick McKinnon,2.20,NFL,9,2015
1439,Tevin Coleman,2.00,NFL,9,2015
1440,Chris Thompson,2.00,NFL,9,2015
1441,James Starks,1.90,NFL,9,2015
1442,Terron Ward,1.90,NFL,9,2015
1443,Josh Robinson,1.80,NFL,9,2015
1444,Jay Ajayi,1.70,NFL,9,2015
1445,Cameron Artis-Payne,1.60,NFL,9,2015
1446,Orleans Darkwa,1.60,NFL,9,2015
1447,Bishop Sankey,0.00,NFL,9,2015
1448,Damien Williams,1.40,NFL,9,2015
1449,Karlos Williams,1.30,NFL,9,2015
1450,Marcel Reece,1.00,NFL,9,2015
1451,Juwan Thompson,0.60,NFL,9,2015
1452,Anthony Dixon,0.50,NFL,9,2015
1453,Bernard Pierce,0.00,NFL,9,2015
1454,John Kuhn,0.40,NFL,9,2015
1455,Joe Banyard,0.00,NFL,9,2015
1456,Ahmad Bradshaw,0.00,NFL,9,2015
1457,Donald Brown,0.00,NFL,9,2015
1458,Rex Burkhead,0.00,NFL,9,2015
1459,Taiwan Jones,0.00,NFL,9,2015
1460,Cedric Peerman,0.00,NFL,9,2015
1461,Antone Smith,0.00,NFL,9,2015
1462,Pierre Thomas,-,NFL,9,2015
1463,Zurlon Tipton,0.00,NFL,9,2015
1464,Jordan Todman,0.00,NFL,9,2015
1465,Ameer Abdullah,-,NFL,9,2015
1466,Javorius Allen,-,NFL,9,2015
1467,Dri Archer,-,NFL,9,2015
1468,Adrian Peterson,19.00,NFL,10,2015
1469,Jeremy Langford,16.40,NFL,10,2015
1470,Todd Gurley,16.10,NFL,10,2015
1471,Justin Forsett,15.70,NFL,10,2015
1472,Chris Ivory,14.70,NFL,10,2015
1473,Eddie Lacy,14.20,NFL,10,2015
1474,Jonathan Stewart,14.10,NFL,10,2015
1475,Giovani Bernard,14.00,NFL,10,2015
1476,T.J. Yeldon,14.00,NFL,10,2015
1477,DeMarco Murray,13.80,NFL,10,2015
1478,Marshawn Lynch,13.70,NFL,10,2015
1479,Ronnie Hillman,13.50,NFL,10,2015
1480,Darren McFadden,13.50,NFL,10,2015
1481,C.J. Spiller,12.90,NFL,10,2015
1482,Lamar Miller,12.60,NFL,10,2015
1483,Doug Martin,12.40,NFL,10,2015
1484,Latavius Murray,12.40,NFL,10,2015
1485,Mark Ingram,11.90,NFL,10,2015
1486,Antonio Andrews,11.20,NFL,10,2015
1487,LeGarrette Blount,11.20,NFL,10,2015
1488,Alfred Morris,11.10,NFL,10,2015
1489,David Cobb,11.00,NFL,10,2015
1490,Matt Jones,9.60,NFL,10,2015
1491,DeAngelo Williams,9.30,NFL,10,2015
1492,Karlos Williams,9.10,NFL,10,2015
1493,Jeremy Hill,8.80,NFL,10,2015
1494,James White,7.80,NFL,10,2015
1495,Ryan Mathews,7.50,NFL,10,2015
1496,Darren Sproles,7.10,NFL,10,2015
1497,James Starks,7.10,NFL,10,2015
1498,Charcandrick West,6.70,NFL,10,2015
1499,Duke Johnson,6.30,NFL,10,2015
1500,Dexter McCluster,6.10,NFL,10,2015
1501,Isaiah Crowell,5.70,NFL,10,2015
1502,Andre Ellington,5.40,NFL,10,2015
1503,Charles Sims,5.40,NFL,10,2015
1504,Chris Johnson,5.20,NFL,10,2015
1505,David Johnson,5.10,NFL,10,2015
1506,Shane Vereen,5.10,NFL,10,2015
1507,Alfred Blue,5.00,NFL,10,2015
1508,De'Anthony Thomas,4.90,NFL,10,2015
1509,Ka'Deem Carey,4.70,NFL,10,2015
1510,LeSean McCoy,4.60,NFL,10,2015
1511,Bilal Powell,4.60,NFL,10,2015
1512,Fozzy Whittaker,4.60,NFL,10,2015
1513,Denard Robinson,4.40,NFL,10,2015
1514,Joique Bell,4.20,NFL,10,2015
1515,C.J. Anderson,4.10,NFL,10,2015
1516,Ameer Abdullah,4.00,NFL,10,2015
1517,Christine Michael,-,NFL,10,2015
1518,Thomas Rawls,3.80,NFL,10,2015
1519,Theo Riddick,3.80,NFL,10,2015
1520,Tre Mason,3.40,NFL,10,2015
1521,Stevan Ridley,3.40,NFL,10,2015
1522,Benny Cunningham,3.30,NFL,10,2015
1523,Bobby Rainey,3.30,NFL,10,2015
1524,Javorius Allen,3.00,NFL,10,2015
1525,Rashad Jennings,2.90,NFL,10,2015
1526,Mike Tolbert,2.80,NFL,10,2015
1527,Andre Williams,2.80,NFL,10,2015
1528,Knile Davis,2.70,NFL,10,2015
1529,Toby Gerhart,2.70,NFL,10,2015
1530,Matt Asiata,2.60,NFL,10,2015
1531,Dan Herron,2.30,NFL,10,2015
1532,Jerick McKinnon,2.30,NFL,10,2015
1533,Brandon Bolden,2.20,NFL,10,2015
1534,Chris Thompson,2.00,NFL,10,2015
1535,Jay Ajayi,1.80,NFL,10,2015
1536,Fred Jackson,1.70,NFL,10,2015
1537,Cameron Artis-Payne,1.60,NFL,10,2015
1538,Orleans Darkwa,1.50,NFL,10,2015
1539,Bishop Sankey,0.00,NFL,10,2015
1540,Stepfan Taylor,1.40,NFL,10,2015
1541,Damien Williams,1.40,NFL,10,2015
1542,Chris Polk,1.30,NFL,10,2015
1543,Marcel Reece,1.00,NFL,10,2015
1544,Rex Burkhead,0.60,NFL,10,2015
1545,Juwan Thompson,0.60,NFL,10,2015
1546,Anthony Dixon,0.50,NFL,10,2015
1547,Jonathan Grimes,0.50,NFL,10,2015
1548,Cedric Peerman,0.50,NFL,10,2015
1549,Bernard Pierce,0.00,NFL,10,2015
1550,John Kuhn,0.30,NFL,10,2015
1551,Joe Banyard,0.00,NFL,10,2015
1552,Bryce Brown,0.00,NFL,10,2015
1553,Matt Forte,0.00,NFL,10,2015
1554,Roy Helu,0.00,NFL,10,2015
1555,Taiwan Jones,0.00,NFL,10,2015
1556,Jeremy Langford,24.40,NFL,11,2015
1557,Devonta Freeman,18.90,NFL,11,2015
1558,Adrian Peterson,16.80,NFL,11,2015
1559,Todd Gurley,15.70,NFL,11,2015
1560,Justin Forsett,15.60,NFL,11,2015
1561,Danny Woodhead,15.10,NFL,11,2015
1562,Chris Ivory,14.80,NFL,11,2015
1563,Eddie Lacy,14.80,NFL,11,2015
1564,T.J. Yeldon,14.80,NFL,11,2015
1565,Giovani Bernard,14.00,NFL,11,2015
1566,Marshawn Lynch,13.80,NFL,11,2015
1567,DeMarco Murray,13.80,NFL,11,2015
1568,LeSean McCoy,13.60,NFL,11,2015
1569,Frank Gore,13.50,NFL,11,2015
1570,Ronnie Hillman,13.40,NFL,11,2015
1571,Darren McFadden,13.40,NFL,11,2015
1572,Doug Martin,12.60,NFL,11,2015
1573,Lamar Miller,12.30,NFL,11,2015
1574,Roy Helu,12.10,NFL,11,2015
1575,Latavius Murray,11.90,NFL,11,2015
1576,Andre Ellington,11.60,NFL,11,2015
1577,Antonio Andrews,11.10,NFL,11,2015
1578,Carlos Hyde,11.10,NFL,11,2015
1579,Charcandrick West,11.10,NFL,11,2015
1580,LeGarrette Blount,11.00,NFL,11,2015
1581,David Cobb,10.90,NFL,11,2015
1582,Jeremy Hill,9.70,NFL,11,2015
1583,Matt Jones,9.50,NFL,11,2015
1584,Karlos Williams,9.20,NFL,11,2015
1585,Ryan Mathews,7.60,NFL,11,2015
1586,James Starks,7.60,NFL,11,2015
1587,Jonathan Stewart,7.60,NFL,11,2015
1588,Darren Sproles,7.30,NFL,11,2015
1589,Ka'Deem Carey,6.70,NFL,11,2015
1590,Dexter McCluster,6.10,NFL,11,2015
1591,Charles Sims,5.60,NFL,11,2015
1592,Chris Johnson,5.50,NFL,11,2015
1593,David Johnson,5.40,NFL,11,2015
1594,De'Anthony Thomas,5.10,NFL,11,2015
1595,Alfred Morris,5.00,NFL,11,2015
1596,Denard Robinson,4.90,NFL,11,2015
1597,Alfred Blue,4.70,NFL,11,2015
1598,Bilal Powell,4.70,NFL,11,2015
1599,Fozzy Whittaker,4.40,NFL,11,2015
1600,Joique Bell,4.20,NFL,11,2015
1601,C.J. Anderson,4.10,NFL,11,2015
1602,Ameer Abdullah,4.00,NFL,11,2015
1603,Thomas Rawls,3.80,NFL,11,2015
1604,Theo Riddick,3.80,NFL,11,2015
1605,Melvin Gordon,3.70,NFL,11,2015
1606,James White,3.70,NFL,11,2015
1607,Stevan Ridley,3.50,NFL,11,2015
1608,Bobby Rainey,3.40,NFL,11,2015
1609,Tre Mason,3.30,NFL,11,2015
1610,Benny Cunningham,3.10,NFL,11,2015
1611,Javorius Allen,3.00,NFL,11,2015
1612,Knile Davis,2.90,NFL,11,2015
1613,Toby Gerhart,2.90,NFL,11,2015
1614,Mike Tolbert,2.70,NFL,11,2015
1615,Matt Asiata,2.60,NFL,11,2015
1616,Dan Herron,2.40,NFL,11,2015
1617,Jerick McKinnon,2.30,NFL,11,2015
1618,Brandon Bolden,2.10,NFL,11,2015
1619,Tevin Coleman,2.10,NFL,11,2015
1620,Chris Thompson,2.00,NFL,11,2015
1621,Terron Ward,1.90,NFL,11,2015
1622,Jay Ajayi,1.80,NFL,11,2015
1623,Fred Jackson,1.70,NFL,11,2015
1624,Cameron Artis-Payne,1.50,NFL,11,2015
1625,Bishop Sankey,0.00,NFL,11,2015
1626,Stepfan Taylor,1.50,NFL,11,2015
1627,Damien Williams,1.40,NFL,11,2015
1628,Chris Polk,1.20,NFL,11,2015
1629,Marcel Reece,0.90,NFL,11,2015
1630,Jonathan Grimes,0.60,NFL,11,2015
1631,Bernard Pierce,0.00,NFL,11,2015
1632,Juwan Thompson,0.60,NFL,11,2015
1633,Anthony Dixon,0.50,NFL,11,2015
1634,John Kuhn,0.40,NFL,11,2015
1635,Joe Banyard,0.00,NFL,11,2015
1636,Ahmad Bradshaw,0.00,NFL,11,2015
1637,Bryce Brown,0.00,NFL,11,2015
1638,Donald Brown,0.00,NFL,11,2015
1639,Rex Burkhead,0.00,NFL,11,2015
1640,Travaris Cadet,0.00,NFL,11,2015
1641,Matt Forte,0.00,NFL,11,2015
1642,Taiwan Jones,0.00,NFL,11,2015
1643,Matt Forte,19.50,NFL,12,2015
1644,Devonta Freeman,18.50,NFL,12,2015
1645,Adrian Peterson,16.90,NFL,12,2015
1646,Todd Gurley,16.20,NFL,12,2015
1647,Justin Forsett,16.00,NFL,12,2015
1648,Chris Ivory,15.00,NFL,12,2015
1649,Eddie Lacy,14.80,NFL,12,2015
1650,T.J. Yeldon,14.30,NFL,12,2015
1651,Giovani Bernard,14.00,NFL,12,2015
1652,Marshawn Lynch,13.80,NFL,12,2015
1653,Frank Gore,13.40,NFL,12,2015
1654,Darren McFadden,13.40,NFL,12,2015
1655,Jonathan Stewart,13.40,NFL,12,2015
1656,LeSean McCoy,13.30,NFL,12,2015
1657,Danny Woodhead,13.30,NFL,12,2015
1658,Ronnie Hillman,13.20,NFL,12,2015
1659,DeMarco Murray,13.20,NFL,12,2015
1660,C.J. Spiller,12.80,NFL,12,2015
1661,Doug Martin,12.70,NFL,12,2015
1662,Latavius Murray,12.70,NFL,12,2015
1663,Lamar Miller,12.10,NFL,12,2015
1664,Mark Ingram,11.80,NFL,12,2015
1665,Carlos Hyde,11.40,NFL,12,2015
1666,Antonio Andrews,11.20,NFL,12,2015
1667,David Cobb,11.00,NFL,12,2015
1668,Alfred Morris,11.00,NFL,12,2015
1669,LeGarrette Blount,10.80,NFL,12,2015
1670,Charcandrick West,10.80,NFL,12,2015
1671,Jeremy Hill,9.70,NFL,12,2015
1672,Matt Jones,9.50,NFL,12,2015
1673,DeAngelo Williams,8.30,NFL,12,2015
1674,James Starks,7.60,NFL,12,2015
1675,Ryan Mathews,7.00,NFL,12,2015
1676,Darren Sproles,6.90,NFL,12,2015
1677,Duke Johnson,6.20,NFL,12,2015
1678,Dexter McCluster,6.20,NFL,12,2015
1679,Andre Ellington,5.70,NFL,12,2015
1680,Isaiah Crowell,5.60,NFL,12,2015
1681,Charles Sims,5.60,NFL,12,2015
1682,Chris Johnson,5.50,NFL,12,2015
1683,David Johnson,5.40,NFL,12,2015
1684,Alfred Blue,5.30,NFL,12,2015
1685,Shane Vereen,5.10,NFL,12,2015
1686,De'Anthony Thomas,4.90,NFL,12,2015
1687,Roy Helu,4.80,NFL,12,2015
1688,Bilal Powell,4.80,NFL,12,2015
1689,Denard Robinson,4.60,NFL,12,2015
1690,Joique Bell,4.30,NFL,12,2015
1691,Zac Stacy,4.10,NFL,12,2015
1692,Ameer Abdullah,4.00,NFL,12,2015
1693,C.J. Anderson,3.90,NFL,12,2015
1694,Jeremy Langford,3.90,NFL,12,2015
1695,Christine Michael,-,NFL,12,2015
1696,Theo Riddick,3.90,NFL,12,2015
1697,Thomas Rawls,3.80,NFL,12,2015
1698,Melvin Gordon,3.70,NFL,12,2015
1699,James White,3.70,NFL,12,2015
1700,Stevan Ridley,3.50,NFL,12,2015
1701,Tre Mason,3.40,NFL,12,2015
1702,Bobby Rainey,3.40,NFL,12,2015
1703,Benny Cunningham,3.20,NFL,12,2015
1704,Javorius Allen,3.10,NFL,12,2015
1705,Rashad Jennings,2.90,NFL,12,2015
1706,Lorenzo Taliaferro,0.00,NFL,12,2015
1707,Knile Davis,2.80,NFL,12,2015
1708,Andre Williams,2.80,NFL,12,2015
1709,Toby Gerhart,2.70,NFL,12,2015
1710,Mike Tolbert,2.70,NFL,12,2015
1711,Matt Asiata,2.60,NFL,12,2015
1712,Fozzy Whittaker,2.50,NFL,12,2015
1713,Dan Herron,2.40,NFL,12,2015
1714,Jerick McKinnon,2.40,NFL,12,2015
1715,Ka'Deem Carey,2.30,NFL,12,2015
1716,Brandon Bolden,2.10,NFL,12,2015
1717,Tevin Coleman,2.00,NFL,12,2015
1718,Josh Robinson,2.00,NFL,12,2015
1719,Chris Thompson,2.00,NFL,12,2015
1720,Terron Ward,1.90,NFL,12,2015
1721,Jay Ajayi,1.80,NFL,12,2015
1722,Fred Jackson,1.70,NFL,12,2015
1723,Orleans Darkwa,1.60,NFL,12,2015
1724,Cameron Artis-Payne,1.50,NFL,12,2015
1725,Bishop Sankey,0.00,NFL,12,2015
1726,Stepfan Taylor,1.50,NFL,12,2015
1727,Damien Williams,1.40,NFL,12,2015
1728,Chris Polk,1.30,NFL,12,2015
1729,Karlos Williams,1.30,NFL,12,2015
1730,Marcel Reece,1.00,NFL,12,2015
1731,Matt Forte,19.40,NFL,13,2015
1732,Devonta Freeman,18.70,NFL,13,2015
1733,Todd Gurley,15.90,NFL,13,2015
1734,Adrian Peterson,15.90,NFL,13,2015
